category	video_id	clip
Gaming	Q0k61Nx-Jh4	21
Travel_Events	sMXshzqUlQA	29
Howto_Style	Wj81Fo22b0w	32
Gaming	_0e7tfuMMOE	16
Education	8DkDPCd3KZ0	48
People_Blogs	J21x9gTwkiM	69
Travel_Events	f_yuQAxxofE	61
Travel_Events	zGJbdT4rCko	2
Gaming	3Axnx20B8MM	21
Science_Technology	mOEnoKv4eyw	28
Gaming	ya6lDpyeAoM	4
Travel_Events	GUeI2iINhpY	5
Gaming	G77KiMu8oDQ	31
Travel_Events	J3Xef3E3aTQ	420
People_Blogs	ofgBCmeu3-I	10
Science_Technology	gYrQge3_UC8	14
Travel_Events	pBkWJUWBF1c	14
People_Blogs	2CZtFQwQy3g	142
Entertainment	GpgdYLOyuiI	21
Travel_Events	wzj2hP7E0Lk	47
People_Blogs	Py9ejWmTwrc	51
Film_Animation	RaVjXjmo4pA	3
Travel_Events	mr-guPrWw4E	187
Howto_Style	8VC-Ez3845w	13
Travel_Events	W0sTwUzjnFc	72
Travel_Events	XRjy1qiAQuE	74
People_Blogs	VEu2yM9QxOc	108
Travel_Events	SKN9bzXf0og	17
Travel_Events	dcJvsIkGQ50	36
Education	_qnMJ6H1RME	37
Gaming	JipE_7cWnBs	91
Film_Animation	6v8PGnGbAvs	36
Travel_Events	7r4232rrX_U	121
Entertainment	djLFolqarE4	37
Education	y7rtqhcg16Y	43
Film_Animation	RR05ANV9g4M	12
People_Blogs	VA6xJWqwRwg	253
People_Blogs	mKf3WiSvnUI	85
Autos_Vehicles	Y-HOKWcHRf4	108
Science_Technology	yFr4mnMwhZ8	0
Sports	t4ro6ZS78AI	12
Travel_Events	IvhE9nDjuys	82
People_Blogs	BuQ0icXN_Xg	113
Education	0iTRqxpESYE	13
Autos_Vehicles	vhnUDCZUa28	32
Science_Technology	1ZKyx8LifHk	55
Nonprofits_Activism	fgRqM5SNXbo	16
Autos_Vehicles	-C9hydVxf5E	139
Entertainment	78XVsGgk8n8	3
People_Blogs	jkQRlKdscDE	29
People_Blogs	TALp7_C9_vU	54
Travel_Events	t4gEBOxO3i4	72
Sports	xRMxq0gD5TY	117
Sports	B-vgkgu8gS8	30
Comedy	TFrXndn7ACk	18
People_Blogs	cRAuMdgo6ME	2
Gaming	mGTSVawoi4A	75
People_Blogs	oVDGwZvIViU	120
People_Blogs	4AS1cOAm6gI	107
People_Blogs	ecO7UliX0ng	70
Autos_Vehicles	rKanPxSOyOk	40
Travel_Events	xkDTPvSADxs	146
Entertainment	BVHF-m6Hrfw	45
Entertainment	nSm7fYqjBg0	14
Autos_Vehicles	HfmLUgY7HCk	7
Science_Technology	9d7jg6NxCLM	83
People_Blogs	hqF9B4k-geg	137
Gaming	1xjD1AkdrIg	5
Entertainment	5ogfM8U2xDE	5
Travel_Events	sPCuW5-4708	13
People_Blogs	oK7chwvbQwM	10
Entertainment	6aE1ti16AE8	17
People_Blogs	CrCxlPmfuBY	55
Travel_Events	LmhU0omFIN8	32
People_Blogs	eynSyjGYHZs	35
Film_Animation	m5o75rgdE50	8
Sports	Q1a8YJmijBo	33
Science_Technology	nW-QMhkt6_8	86
Travel_Events	dX5tsEXsk40	137
Film_Animation	dOzCLbhkGGM	15
Entertainment	bR-5gW5zswI	11
Travel_Events	g-mxDh2beb0	82
Autos_Vehicles	fF5d2MrBM2k	59
Travel_Events	tFDyruw3XVs	9
Film_Animation	BkMxdpw6KbY	5
Gaming	HSKsE8tssZI	89
Travel_Events	TmkWxUS020I	110
Entertainment	faw3P4wpX-0	17
Travel_Events	UnXF7inDZM0	38
Travel_Events	6ZwLfvpnEwY	206
Autos_Vehicles	Rp-W3caZK6s	299
Science_Technology	v27i2dTyr3Y	50
Autos_Vehicles	JEmA17toeno	221
Autos_Vehicles	FkDGxjxM5tY	16
People_Blogs	NoQC8K2t5XY	26
Gaming	jIQOV7jSkPU	3
Science_Technology	tBhuSTXMCaI	51
Entertainment	SXcIh9wZ7eA	41
Travel_Events	Iv5TKisk5Dk	91
Gaming	5wwipWSWne0	44
Gaming	mlQNhLglCrg	23
Travel_Events	GFLJXZFKIzU	137
Sports	4_8A3LA95ls	0
Travel_Events	uM57Oy5bevQ	40
People_Blogs	2gEQGKRfQpw	11
Travel_Events	krqzjTAR8U8	52
Travel_Events	aO-flokmhrQ	6
Entertainment	I033FyQFZGo	40
Travel_Events	iRPKZnaPNJ8	48
Entertainment	1tUJ6gWfCBc	134
Travel_Events	Xslp6jUJ5KI	40
Gaming	OigraEq0uhU	5
People_Blogs	QVgre_npmk4	76
People_Blogs	NgWVhL2iouk	146
Travel_Events	6w391DYCB78	17
Education	v5QhHxh0n30	180
Education	hlnMJtTpSCc	233
Autos_Vehicles	yzc6ZUMGj1M	247
People_Blogs	NMsTtWGzr5E	37
Travel_Events	VWmDHyDvno0	2
Education	5ckSZMLdK-M	19
People_Blogs	9ba_d0wxeO0	58
People_Blogs	g1tsmJJyK8A	27
Travel_Events	KF7ICIvY8qk	46
People_Blogs	gCkwdsEm7oA	119
People_Blogs	FNhYKxnTFpY	20
Nonprofits_Activism	VKMrBkjB92s	18
Science_Technology	OODWUd4ppVM	11
Entertainment	RKrCkbyVx0w	32
Pets_Animals	7J-WOXlUve0	24
Science_Technology	v6Gt_PAIkhE	5
Education	KZd1nlI6GYQ	19
Entertainment	mTKQC96zLDk	29
Travel_Events	rnC7Lyhgw1E	44
People_Blogs	lzr9-5OgnHs	31
Sports	22Z-5_h-iRk	128
Pets_Animals	4WD_WU536g8	60
Autos_Vehicles	nKOg38uYyCg	22
Autos_Vehicles	7jLlkbxPM_c	16
Autos_Vehicles	IlOOAdT9SdA	7
Film_Animation	zB-JTrGRHyE	17
Autos_Vehicles	Hn2v_A7LpqM	34
People_Blogs	PmkvLw0BSSo	44
Gaming	s91QgiOVo4s	9
People_Blogs	_RpFBlm7a7k	13
Sports	zVD1e1_lWrg	0
Education	ZPZcomfPeRc	18
Entertainment	Tfk2BHCrNOM	89
People_Blogs	MXYly6sZtk0	53
Autos_Vehicles	mdkyQT7-hC0	74
Entertainment	12ado6W9EqE	48
Entertainment	UB7EO0z181Y	33
Entertainment	dY9DWlZhHYs	59
News_Politics	F9fIOcLaI2M	77
Entertainment	NvQDkuUy0_s	0
People_Blogs	YAWy4LjS4Fc	241
Travel_Events	lDuCwskOP_k	20
People_Blogs	1qGquNPbRFM	122
Science_Technology	2XLPBKxn6Bo	163
Travel_Events	T0DNBJT6_dk	263
People_Blogs	i-7Vm63hutY	9
Entertainment	cQ0is2yKxzw	1
Entertainment	JMmmxhWUzmE	13
Travel_Events	_kdVbteuA-k	146
News_Politics	FqBOgdkhbCA	46
Travel_Events	rgsXBdOC5Eo	112
Gaming	BydQ3B1ovXc	1
People_Blogs	k76E-At9bcM	98
Film_Animation	OiozfYCrT2Y	5
Science_Technology	gnn2lrnPN2Q	41
Travel_Events	ZfFu1O92Hg0	289
People_Blogs	jTgsMrHlRn8	22
Gaming	N3o7WM2s4p0	1
Film_Animation	fHExfFrdS94	40
Entertainment	PISfxHroQA4	26
News_Politics	jvtvFHPRcsY	4
Entertainment	xqD6q9k7z5c	18
Entertainment	SI-ornpUq3M	166
Travel_Events	J3Xef3E3aTQ	233
Gaming	gamhEIjIwXE	13
Science_Technology	QebM1pZTxG4	38
News_Politics	HXlZ1tqd1RI	8
Entertainment	OtSIQRRkICo	137
Sports	R7F2YH3M0VE	49
Gaming	Q3i0LucvUVk	7
Science_Technology	Meg_pMmjDxE	53
Autos_Vehicles	EpCNa466AOw	136
People_Blogs	ULgAKtt2NFI	6
Travel_Events	qBcma93fBWQ	43
Travel_Events	wMoFhBjn2BA	7
People_Blogs	wHYHe42VI7A	0
People_Blogs	4184rVPXhFs	1
Travel_Events	mr-guPrWw4E	0
Science_Technology	pXBDMyjBJRY	4
People_Blogs	rYo3Zl2gdwc	116
People_Blogs	R_bFH0-rXYs	217
Travel_Events	M8x0nrk33O0	13
Entertainment	Lj9z0AHr6ig	122
Film_Animation	wLJbO-ZHoA4	10
Entertainment	bqDwlAUlDNU	231
Travel_Events	0gldU24hIyE	2
Gaming	6gr0Fsv7Lrc	14
Howto_Style	EEOYufY5tds	24
People_Blogs	uG2-UikCAYg	14
People_Blogs	08pTtnJe4Nw	40
Entertainment	qJGkdajrbPw	5
People_Blogs	9a6LG3fXeDQ	122
People_Blogs	zYvAarE3gPA	135
Sports	HW1lefCP4bc	82
People_Blogs	n53orYOoHmU	17
Autos_Vehicles	ddworx5UjYE	97
Travel_Events	VALWe9ppLO8	10
Travel_Events	Aah5BCU53jY	12
Science_Technology	cjtzNk7mf8Y	16
Entertainment	kIZQfkuQeZc	185
Entertainment	d7HMhH7xtXA	4
Gaming	JipE_7cWnBs	254
Entertainment	0PPBj4vnd58	25
People_Blogs	gnjdInkvmvo	123
Entertainment	umz0qUIQy5Y	93
Comedy	lcKwxiv551o	14
Nonprofits_Activism	-_gnmeSLTJk	10
News_Politics	N9C9w8sDVLk	11
Travel_Events	KR9FZ0J_tCo	39
Gaming	jw2nzFuxFF8	26
Travel_Events	Q-AuyHbjs7g	72
Film_Animation	7EiqE7k71HY	48
Travel_Events	IytLcFb2Dtg	17
People_Blogs	bw-sRhQvaAk	48
Travel_Events	WyDuGFJgrn8	108
Travel_Events	N6UTWOuDTCA	50
Travel_Events	KtxEmezsxaU	9
Education	J3ixfgJBtOc	22
Education	GMzOhw4Thk8	82
Travel_Events	PCVpbNQFLLI	129
Entertainment	6NXCTEnU8cY	42
Travel_Events	luIHHCFpngc	25
Education	L1vijkuO_mM	106
Howto_Style	N3YNh3HP9yg	9
Science_Technology	ws-I64v4XI8	4
Film_Animation	w8Xsiicr0UM	3
Autos_Vehicles	FxgkVIRUZLY	45
Film_Animation	hpz0N0VE7xU	3
People_Blogs	sR3GmePW4VM	32
Education	zJHc_7aTStY	44
People_Blogs	Ynmp8jFNHkQ	175
Entertainment	lbekfeiMGL0	12
Entertainment	Cu5-yemGSwY	51
News_Politics	InwhUP7nsjw	31
Pets_Animals	PHribYwDEp0	12
Gaming	hvdj5cEotjo	16
Entertainment	tiOrSbgla5s	8
Travel_Events	NNYtJZpIQOE	199
Travel_Events	rVu9gkLZH34	242
Gaming	whYUCxLRAsk	17
Travel_Events	Rpq2I79UxLI	38
Gaming	MGRzMGR_V1E	1
Travel_Events	ULSE5Yc4U7Q	191
Autos_Vehicles	JEmA17toeno	34
News_Politics	96T1j_pFg-I	40
Gaming	n_JRK7bBrAw	9
Pets_Animals	TuGgTP4YqgI	4
Pets_Animals	6DZLEwIYdr8	2
Gaming	EQiPZLloUcI	9
Film_Animation	OcVoD4T0TyI	1
Gaming	OwfXGXFYt0s	14
Entertainment	j2oOJEoKS38	129
Entertainment	iEpJtW8RAy0	108
People_Blogs	e7AYPnOcn2g	168
Science_Technology	lvcP1cMUcVQ	37
Film_Animation	2-AP6WCth4w	163
Travel_Events	sMXshzqUlQA	110
Travel_Events	RvtW0BsnS4I	23
People_Blogs	jWdhovTutzc	70
Travel_Events	ExWns49AhfI	125
Entertainment	Y_8xodjtV8Q	53
Entertainment	QdYjkVuGehs	40
Autos_Vehicles	jp2iR-85250	38
People_Blogs	4pIfW2XViB4	48
Education	hlnMJtTpSCc	46
Sports	gGxjaVlNnqY	33
Education	PqlZ2lzEwFU	26
Entertainment	TpHDoTp7CY4	83
Gaming	xf_jpeaqNNs	39
Science_Technology	pj1i6WwdM1s	26
People_Blogs	YZRn97Ckq_c	136
Gaming	RdgjX3BUnuk	6
Travel_Events	C3EWKMWevLU	4
Gaming	N4alSoFNs5A	21
Education	3Agsqmlr4Zk	36
Entertainment	Z0pP4UUKs-g	60
People_Blogs	ZyBHdgxb_mo	62
People_Blogs	nLvCA4fEEK8	29
Autos_Vehicles	4o6lLfz7Qvc	13
Travel_Events	j3Iy592_3_w	20
Travel_Events	Puu9wr4lFPk	5
People_Blogs	ddFAhVfinzE	60
Travel_Events	qqdskB5_srk	10
Travel_Events	Kp29zcxmkmo	22
Gaming	eHybC8VA3Qc	2
People_Blogs	MPzdYwcKzFc	90
Travel_Events	uTFVZERn98E	46
Gaming	KyNUzvnTfdY	31
People_Blogs	xatOh3I6CsE	120
Science_Technology	itQiuxVV0EQ	104
People_Blogs	AP6utrE_33U	7
Sports	xLd7C0cx6z8	63
Travel_Events	MVQvswAiFss	54
People_Blogs	VEu2yM9QxOc	189
Sports	I99V2oPFTU4	84
Howto_Style	P0xOolEoDjE	80
News_Politics	6xMZDyAfjY8	36
Film_Animation	g4NbLnDmYbo	4
Science_Technology	TFm77Ii2uxo	19
News_Politics	lnvkVW9xFfg	39
Gaming	YUuCZl4jF4A	3
Travel_Events	4ExGZLzAokw	48
Science_Technology	ipA3DetwOdI	1
Entertainment	fW1dUrj0dBs	58
Travel_Events	mr-guPrWw4E	618
Howto_Style	PhaBaa20Ork	16
Travel_Events	nBVKl3AvouQ	54
Science_Technology	4p8VDqHVkec	38
Travel_Events	rBT2UgyOqfs	315
Travel_Events	Yt_SsybhTXc	215
Travel_Events	8YGBUxZPGNI	14
Entertainment	sR91R4BHGs8	24
Travel_Events	2XbzhqpnrgY	0
People_Blogs	eMeGb4EuHMI	29
Film_Animation	F2F7iXY7FVI	175
People_Blogs	YAWy4LjS4Fc	54
Autos_Vehicles	SlF80P1U6fs	172
Pets_Animals	emneXTXn1Nc	43
People_Blogs	m2ijFFBiiTw	3
Travel_Events	G2vGCNuaAbY	19
Gaming	FTc2btZBaSc	38
Pets_Animals	sT0hVLEe5mU	12
Entertainment	YScYytcG0YM	60
People_Blogs	oVDGwZvIViU	201
Autos_Vehicles	mltTnvx4eUs	0
Entertainment	y41tFjfwgeQ	54
People_Blogs	ecO7UliX0ng	151
People_Blogs	yECz4_UMbMs	47
Science_Technology	_Jd3AHSMAh4	36
Autos_Vehicles	8-2EAg3fof4	57
Travel_Events	EkwJd2W9gPw	39
Autos_Vehicles	3cUgPPgoRyg	43
People_Blogs	0bSG0kSJZLM	5
People_Blogs	2aNpF-KaS8I	80
Entertainment	FXtaqNSFakk	49
Travel_Events	eSuo8MO6h3Y	112
Science_Technology	a8w5uYujhkY	6
Science_Technology	k5BNmpMNm1E	18
Autos_Vehicles	FkDGxjxM5tY	37
Film_Animation	zspYdr63eQw	28
Travel_Events	QpbMjwZtW6Q	37
Comedy	kkzv64-nLmU	281
Entertainment	DJRRZgMTdEY	10
Gaming	Mhc7zzFe98s	42
Film_Animation	Avip3eHPib4	98
Entertainment	8STvAtM5gG0	44
Gaming	vHG3D4LT1gk	3
Travel_Events	870cTG9KoPM	48
Entertainment	0ni8uw0mPAM	7
Travel_Events	gSSOnHd90kA	93
Pets_Animals	QKMdOnqJMyY	1
Entertainment	WoMdJSwhgpo	14
Entertainment	YwVxz3XF4FU	59
Entertainment	3hh4A-ldYGQ	12
Travel_Events	D4PIZVrqRIk	3
People_Blogs	Dd-7QN4JOIM	79
Gaming	O-MunhALApM	32
Pets_Animals	BGqiMOwpgY0	4
People_Blogs	5cbD8t8h3go	9
Travel_Events	YLhTjCV1V04	50
Travel_Events	USeiZiJkMdk	7
Education	zqE4uraMUmY	52
Sports	ZwUJK6pTCWk	33
Science_Technology	5JvJCvdqvYs	25
Sports	uryCZ2cTHQo	3
People_Blogs	G2sqIB48cdA	16
Entertainment	E7nFNKWUwP8	3
Travel_Events	m_84K6NiXkQ	16
Science_Technology	_VdBFibh0EI	127
Travel_Events	mWu4MFn1cmI	31
Sports	ffLOQfx2_28	31
Entertainment	4_acimftbWU	250
People_Blogs	R_bFH0-rXYs	30
Entertainment	9_d-UARsw54	14
Sports	KSlxBmi5zQY	8
Entertainment	FKcanyZ8_AA	30
Travel_Events	cqwCb9vFm5I	119
People_Blogs	niis61xi1uI	0
People_Blogs	KfV9rTMu_lU	12
Sports	iK0KNBM1Bdw	287
Education	4stqRE5zzoQ	61
News_Politics	FebcJjVqMQE	115
Film_Animation	qA9YWBSsKoU	21
Entertainment	Yp12c3-IL-I	19
Travel_Events	uM57Oy5bevQ	121
Travel_Events	MmZ2NRiiRlw	298
Entertainment	iLJ34PY_3vg	64
People_Blogs	h2wxUf6DegU	26
People_Blogs	4JNCZryZd0U	190
News_Politics	PpiEOt8pyh4	1
Travel_Events	cu7qaQWMJj4	9
Travel_Events	BJlbCGO4Ew0	100
Gaming	d468Go87tnw	61
People_Blogs	TfSYvCiUoVs	46
Film_Animation	0aiMmbX8J_g	1
People_Blogs	-Jko4q0Tx1k	5
Autos_Vehicles	vhnUDCZUa28	8
Science_Technology	B8R148hFxPw	9
Entertainment	xyNPc-aOels	97
Autos_Vehicles	FAC6hbA09XE	20
Entertainment	Th3zL2TIfoc	82
People_Blogs	tgtgF7tQtOQ	118
Gaming	6ckgdsANunc	14
Film_Animation	T1fFrVri0AY	21
Travel_Events	bmuckN3oIu8	154
People_Blogs	R-xtZO6kHmU	124
Travel_Events	2loJ-etdjY8	25
Sports	B-vgkgu8gS8	6
Gaming	bDSQ8mSl0tg	37
People_Blogs	6ur1U1dXl7M	265
Entertainment	gAZV8wwVOeQ	46
People_Blogs	IknaINubRQA	14
Travel_Events	frevvv_hWjQ	25
Travel_Events	D9-i_F3xYhI	89
Comedy	E8NBmRJomE8	22
Film_Animation	_9PZXbgzJXw	0
Film_Animation	WntCb5ndL8g	10
Entertainment	aczRGIysZGQ	163
Travel_Events	RDYMD_IZVbo	328
People_Blogs	tgqlcKggV0g	48
Travel_Events	h0YTIfqiD5A	19
Travel_Events	NNYtJZpIQOE	12
Travel_Events	rVu9gkLZH34	55
Travel_Events	xd1zeCVOfMA	44
Sports	Q1a8YJmijBo	9
Travel_Events	ULSE5Yc4U7Q	4
Sports	DnjxmgHjOuQ	22
Entertainment	FZgJBEFcxBM	65
Travel_Events	TY66xNKNWGE	2
Entertainment	6nqMEyp8MOA	8
People_Blogs	0aXGFe1ZB3A	53
News_Politics	Iz8og_hcpzE	16
Travel_Events	eZvfjiaYS0M	46
People_Blogs	Ro9aEIN3YRA	462
People_Blogs	7yVVzFgVpSk	23
Comedy	vRQ6m1v-PDI	21
Gaming	gjwBK6nrZXk	22
People_Blogs	owbSoI9gmw8	7
News_Politics	UOF0Vx5mk_Q	0
People_Blogs	G9Dwd7RoNhk	63
People_Blogs	lXdYVLpSr9w	36
Travel_Events	g-mxDh2beb0	58
Entertainment	x4cW6isL4zA	7
Travel_Events	qMsYbOl9LeE	19
Travel_Events	QOWWDnPJhBU	23
Entertainment	94oqoSMlYo8	18
Travel_Events	fSVJCu7AkDo	6
Entertainment	JsNveFNNlmE	60
People_Blogs	stDBE0S48X4	82
People_Blogs	BNlY_AUqNiM	18
Travel_Events	_kdVbteuA-k	227
Science_Technology	v27i2dTyr3Y	26
People_Blogs	9TjXSqlF84M	72
Entertainment	-arlnClI8Hs	11
Sports	uBtT4hjv03A	70
Nonprofits_Activism	zYl2TK6FbeY	14
Science_Technology	tBhuSTXMCaI	27
Gaming	jtxkGo1sVYE	6
Film_Animation	yeLQVare-3k	27
Entertainment	KszgKLaRyBg	30
Entertainment	hCuY-Qhpsjs	15
Sports	gv34Pv_Gbq8	3
Entertainment	XWS7lyqjGxY	43
Travel_Events	j0arrqnFIlc	36
Science_Technology	2RsVAp_mJYM	13
Entertainment	G5Y_X9VeNrw	6
Entertainment	cqCCf1fF6S0	19
People_Blogs	W3rlYmlEA8I	32
Science_Technology	dN5VNbVxbkc	110
People_Blogs	J21x9gTwkiM	313
People_Blogs	TDnNYL5pEUo	7
People_Blogs	QVgre_npmk4	52
People_Blogs	zBZgTfiIlyU	21
Travel_Events	CcN6JkzM6Fk	1
Entertainment	MDdTaTLk4cI	12
Travel_Events	pn1sQmVIypQ	31
Film_Animation	EWlhyiyduxU	13
Howto_Style	S3MoJcbpQVI	3
Comedy	d-dCmtzbGPc	38
Gaming	_lFffF_RY54	2
Pets_Animals	moGGvzctBJc	0
People_Blogs	VEu2yM9QxOc	2
Sports	ZfYnHYJotVA	211
Gaming	PyC-oEbDNgE	125
Travel_Events	Lg6YYMZzxVk	172
Gaming	92Jm1WykPRk	12
Entertainment	pkyKj0H4UFA	9
Travel_Events	wffPuruuIWg	21
People_Blogs	9a6LG3fXeDQ	203
News_Politics	k0C4LKnxUJY	69
Film_Animation	6ihrSROs-AQ	56
Gaming	CMq1DPctuS0	55
People_Blogs	h4sTqj79JBc	82
Film_Animation	sHgRVBDyKDI	43
Autos_Vehicles	-C9hydVxf5E	33
Gaming	JipE_7cWnBs	335
Gaming	EN1G-_LLiUA	0
Film_Animation	pc3BTMVPIwc	10
Education	pAoYdNBCkyo	39
Travel_Events	bQObmjDp-LE	230
Entertainment	Y6T2Rkhm4DE	11
People_Blogs	b9WE1sD7jnc	14
Entertainment	bsymGWBBZmk	44
Sports	GvfJmFX5csI	13
Autos_Vehicles	XlqpAIUOlwU	50
Education	EKBcr6lwO0o	44
Entertainment	T5-CU4t0BZU	49
Gaming	4kOTUa1F68A	20
Travel_Events	2OzlksZBTiA	31
Entertainment	jBtadVG6Z4Y	60
Education	L1vijkuO_mM	187
Entertainment	YkC2abRcwlg	9
Comedy	kkzv64-nLmU	94
Travel_Events	l6OoQaonFQ4	11
Education	Rl9YlRdWRPU	46
Gaming	Vgms9WqA12k	67
Travel_Events	KpCtToYf8Zw	119
Gaming	trFjWLzecIY	42
News_Politics	CZJSA6eTRA4	50
Gaming	N-VCZbrIupU	2
Entertainment	1cMNIGnGnlk	16
Travel_Events	w8nJmua9vt8	53
Sports	Ws3dS9WMshU	0
Sports	Kzbjr3QDxi8	28
Gaming	g_HKLfRl9HQ	38
Education	WO8gk9hIP0A	40
Sports	Sp1Sdgfq3wQ	3
Science_Technology	adZ05S6mXsU	3
People_Blogs	SBpgQ3nwgZs	6
Travel_Events	xQ2UN6_Th0s	26
Gaming	Mck7oZVfmwM	13
People_Blogs	o6lX4HudKVg	35
Science_Technology	Cpd14jWgOCo	6
Film_Animation	MhBufzqQmzk	99
People_Blogs	DkDYw0MQcD0	55
Entertainment	lyBjNu2vLwg	110
Science_Technology	fpwPA_srEtA	13
Autos_Vehicles	TwYWpwNTL6Y	29
Sports	iK0KNBM1Bdw	100
Travel_Events	xtkaliIPJwQ	111
Education	FLzV8W5zLXE	6
Entertainment	cd6tepIKP9A	20
Entertainment	vAOZ9YWUAIk	37
Travel_Events	V9cY5WWYeHQ	30
Entertainment	0OlkgGsgFYY	147
Entertainment	X-VWyu0zKio	34
Gaming	S6ORZTJu7qY	5
Gaming	v6sLqFLeIAI	51
People_Blogs	h0xEcQSdQHw	12
Gaming	RI6UpvHscEs	2
Travel_Events	MmZ2NRiiRlw	111
Autos_Vehicles	__JHa9sfoCQ	77
Travel_Events	bZVQpJGPDHY	55
Entertainment	uTi4N55zS8A	3
Travel_Events	Old5zUP0Zlg	110
Travel_Events	EssuuYdDJZ4	15
Film_Animation	MX92HGRYn1U	18
Gaming	MB8nbk2EoPI	0
Howto_Style	ot2SUT9MHag	6
News_Politics	Oj0NQMhw818	117
Gaming	jGkY8Xnwb6I	28
People_Blogs	XOlGIomdfak	19
People_Blogs	zHeKAbKVJlQ	10
Entertainment	s4Jgwpr29YI	203
Travel_Events	8iHPUK7KMtY	83
News_Politics	vP95O-53OCg	17
Entertainment	AhoFkfdDzI4	6
People_Blogs	ZyBHdgxb_mo	143
Sports	OC8I70ySoCU	11
Travel_Events	jwl4CqpXk2Y	84
People_Blogs	sKqOr7JhG5M	27
Film_Animation	qtwrzi1DNgU	133
People_Blogs	JOMp6mK3gOk	18
People_Blogs	6ur1U1dXl7M	78
People_Blogs	qS7KuK_pBUQ	15
Entertainment	4KUiegGj2XM	9
Travel_Events	hBxkKFnCQfo	13
Autos_Vehicles	M3fI5Pkh2b8	210
Travel_Events	uTFVZERn98E	127
Autos_Vehicles	oYBcQ7pSymg	21
Gaming	IE70VZe6BOs	32
Science_Technology	qDPf49V5orE	47
Pets_Animals	-7YT-0Ye5-U	9
Gaming	z4k1Xse_XgY	84
People_Blogs	vW3bWu1Hnb4	0
People_Blogs	mb6LCT9Ewfw	110
Autos_Vehicles	dfzCFVj-Tyo	126
Travel_Events	aj1YtFFuWmc	55
Gaming	6KAocPsH_vA	48
People_Blogs	4Y5TQ2O8o0E	27
People_Blogs	23pxxtbmCdg	14
Autos_Vehicles	nz-vGcs2yvI	8
Travel_Events	pAzy0EUxGt0	146
People_Blogs	FNhYKxnTFpY	264
People_Blogs	nGXmQGtmBTE	0
Gaming	LOef0H7xqA8	36
Travel_Events	Idh71y17dCI	21
People_Blogs	qS7KuK_pBUQ	365
People_Blogs	yXY68ZyWDQ4	12
Entertainment	JcUGCvFISOA	60
Travel_Events	a3-Es1OCKfc	44
Autos_Vehicles	HK02q6kWhAk	61
Autos_Vehicles	6S9aKLTOoIs	86
People_Blogs	Ro9aEIN3YRA	275
Travel_Events	tzHRz8lw6Eg	2
Education	pZWErCheYWk	24
People_Blogs	32kBytuvRig	7
Film_Animation	F2F7iXY7FVI	256
Travel_Events	-4MzQ1pRd50	59
Entertainment	5MHsxO1uqyA	9
News_Politics	InwhUP7nsjw	7
Entertainment	Cu5-yemGSwY	27
Entertainment	5xI0UHaon58	14
Pets_Animals	AT7_Kbwjrcw	83
Travel_Events	MuuNppm-ekI	46
Education	lpn-XEgSK3k	15
Autos_Vehicles	Rq57jODEMko	25
Travel_Events	_kdVbteuA-k	40
People_Blogs	w_CYPkzTPsw	17
Entertainment	qY6nyYOh8nE	58
People_Blogs	cMRr3RoTT0M	51
Sports	9T3z8lUzp1w	76
Gaming	aYhSy1A8_CA	6
People_Blogs	DJj1oUNN1uE	102
Film_Animation	UBPy3o_P2og	7
Entertainment	LX8HsBJD1WI	34
News_Politics	AmRbdECTroI	69
Travel_Events	o58yzqwf-Z0	33
Science_Technology	olhSFDXuCvc	5
News_Politics	oFbRVVv4yM8	20
Autos_Vehicles	FkDGxjxM5tY	118
Entertainment	LWI8t228-4Y	85
Travel_Events	zGBVEFWT9Eg	84
Autos_Vehicles	2ht4M4YQ--0	86
Travel_Events	8G0zoVm3NOw	74
Entertainment	SI-ornpUq3M	60
Gaming	HhjuxVzhw5A	17
Travel_Events	J3Xef3E3aTQ	127
People_Blogs	c6rz4_jIc7w	16
People_Blogs	yuS4Ak95TSY	22
Travel_Events	rgsXBdOC5Eo	356
Entertainment	5jS6bZeIKAY	85
Science_Technology	CfA8LNSE94s	4
Entertainment	T_Z5tfSzXPo	46
People_Blogs	ysOhw3KpfFo	51
Travel_Events	tRoioH8qK5c	124
Travel_Events	J3Xef3E3aTQ	477
Travel_Events	TFZu-9igt1o	29
Howto_Style	G2cBgFYOD5s	27
News_Politics	XpmWCHaOdRg	25
Travel_Events	pBkWJUWBF1c	71
Entertainment	WT7MGpCq9jQ	42
Entertainment	RTJIqGrBs_M	37
Sports	ZfYnHYJotVA	24
Gaming	TftbdAqcDgg	64
Travel_Events	DmAGTyWBdok	22
Howto_Style	RP7byg1zKGg	11
Autos_Vehicles	zaL41qYKdpM	3
Sports	iK0KNBM1Bdw	368
Entertainment	LBeW7XWu7_o	16
Gaming	eIQCbX_-0ZM	40
Education	pXCkY__h6js	3
Gaming	9Aw3ssrfHV0	7
Travel_Events	5TkNDqlau3c	72
Film_Animation	GGWjzNWSXds	6
Sports	PJ8N7gLq5Ac	9
Film_Animation	66s6NB9795E	10
People_Blogs	9a6LG3fXeDQ	16
Howto_Style	8rFXDFXwEBE	20
Pets_Animals	NEUBl7MmuRs	20
Entertainment	eiMwma69bO4	7
People_Blogs	YBDlanoSwuc	53
People_Blogs	VEu2yM9QxOc	165
Film_Animation	bW9VYhytk-c	3
Sports	xnz4S4gONT4	65
Entertainment	bqDwlAUlDNU	475
Travel_Events	7r4232rrX_U	178
Gaming	ApSubmvV8Hk	14
